"range","area","pt","yr","brte","nsamp","mtype","elev","burn","graze","pgraze","igrassf","tburn","pgrassf","sppr","wtpr"
"Monitor","Charnoc South","CBSSG03",2014,0,10,1,2414,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG04",2014,0,10,1,2414,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG05",2014,0,10,1,2386,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG06",2014,0,10,1,2388,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG07",2014,0,10,1,2391,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG08",2014,0,10,1,2392,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG09",2014,0,10,1,2393,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG10",2014,0,10,1,2393,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG11",2014,0,10,1,2394,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG12",2014,0,10,1,2395,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG13",2014,0,10,1,2396,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG14",2014,0,10,1,2396,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG15",2014,0,10,1,2397,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG16",2014,0,10,1,2397,0,1,1,NA,NA,NA,59,162
"Monitor","Dobbin East","DE05.1",2014,0,10,1,2640,0,0,0.111111111,NA,NA,NA,81,218
"Monitor","Dobbin East","DE05.2",2014,0,10,1,2614,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE05.3",2014,4,10,1,2546,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE06.1",2014,3,10,1,2486,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE06.2",2014,0,10,1,2437,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE06.3",2014,0,10,1,2375,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE07.1",2014,0,10,1,2334,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE07.2",2014,0,10,1,2279,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin East","DE07.3",2014,0,10,1,2283,0,0,0.111111111,NA,NA,NA,72,188
"Monitor","Dobbin West","DW01.1",2014,0,10,1,2258,0,0,0.111111111,NA,NA,NA,48,120
"Monitor","Dobbin West","DW01.2",2014,0,10,1,2311,0,0,0.111111111,NA,NA,NA,63,162
"Monitor","Dobbin West","DW02.1",2014,0,10,1,2356,0,0,0.111111111,NA,NA,NA,63,162
"Monitor","Dobbin West","DW02.2",2014,0,10,1,2394,0,0,0.111111111,NA,NA,NA,63,162
"Monitor","Dobbin West","DW03.1",2014,0,10,1,2416,0,0,0.111111111,NA,NA,NA,63,162
"Monitor","Dobbin West","DW03.2",2014,0,10,1,2438,0,0,0.111111111,NA,NA,NA,63,162
"Monitor","Dobbin West","DW03.3",2014,0,10,1,2480,0,0,0.111111111,NA,NA,NA,81,218
"Monitor","Dobbin West","DW04.1",2014,0,10,1,2568,0,0,0.111111111,NA,NA,NA,81,218
"Monitor","Dobbin West","DW04.2",2014,0,10,1,2611,0,0,0.111111111,NA,NA,NA,81,218
"Monitor","Elkhorn","EH01",2014,9,10,1,2275,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EH02",2014,10,10,1,2318,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EH03",2014,9,10,1,2334,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EH04",2014,7,10,1,2351,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG01",2014,8,10,1,2307,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG02",2014,10,10,1,2302,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG03",2014,10,10,1,2307,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG04",2014,10,10,1,2297,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG05",2014,10,10,1,2319,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG06",2014,10,10,1,2304,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG07",2014,10,10,1,2320,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG08",2014,10,10,1,2305,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG09",2014,8,10,1,2325,1,1,1,NA,5,NA,65,163
"Monitor","Elkhorn","EHSG10",2014,8,10,1,2314,1,1,1,NA,5,NA,65,163
"Toiyabe","Grass Springs","GS01",2014,10,10,1,2179,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS02",2014,10,10,1,2134,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS03",2014,8,10,1,2085,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS04",2014,9,10,1,2079,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS05",2014,10,10,1,2087,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS06",2014,10,10,1,2108,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS07",2014,10,10,1,2145,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS08",2014,10,10,1,2129,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS09",2014,10,10,1,2078,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GS10",2014,10,10,1,2062,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG01",2014,7,10,1,2089,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG02",2014,10,10,1,2091,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG03",2014,10,10,1,2090,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG04",2014,10,10,1,2095,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG05",2014,10,10,1,2097,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG06",2014,10,10,1,2099,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG07",2014,9,10,1,2099,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG08",2014,10,10,1,2104,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG09",2014,10,10,1,2112,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG10",2014,10,10,1,2109,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG11",2014,10,10,1,2117,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Grass Springs","GSSG12",2014,10,10,1,2110,1,1,0.888888889,NA,8,NA,73,182
"Toiyabe","Jett","JE01.1",2014,3,10,1,1972,0,0,0,NA,NA,NA,30,88
"Toiyabe","Jett","JE01.2",2014,2,10,1,1978,0,0,0,NA,NA,NA,30,88
"Toiyabe","Jett","JE01.3",2014,0,10,1,2016,0,0,0,NA,NA,NA,30,88
"Toiyabe","Jett","JE02.1",2014,0,10,1,2051,0,0,0,NA,NA,NA,100,191
"Toiyabe","Jett","JE02.2",2014,0,10,1,2085,0,0,0,NA,NA,NA,100,191
"Toiyabe","Jett","JE02.3",2014,0,10,1,2115,0,0,0,NA,NA,NA,100,191
"Toiyabe","Jett","JE03.1",2014,0,10,1,2143,0,0,0,NA,NA,NA,100,191
"Toiyabe","Jett","JE03.2",2014,0,10,1,2156,0,0,0,NA,NA,NA,100,191
"Toiyabe","Jett","JE03.3",2014,0,10,1,2190,0,0,0,NA,NA,NA,100,191
"Toquima","Meadow","MD01.1",2014,0,10,1,2259,0,1,1,NA,NA,NA,72,169
"Toquima","Meadow","MD01.2",2014,2,10,1,2273,0,1,1,NA,NA,NA,72,169
"Toquima","Meadow","MD01.3",2014,0,10,1,2302,0,1,1,NA,NA,NA,72,169
"Toquima","Meadow","MD02.1",2014,0,10,1,2342,0,1,1,NA,NA,NA,72,169
"Toquima","Meadow","MD02.2",2014,0,10,1,2368,0,1,1,NA,NA,NA,72,169
"Toquima","Meadow","MD02.3",2014,0,10,1,2384,0,1,1,NA,NA,NA,86,202
"Toquima","Meadow","MD03.1",2014,0,10,1,2447,0,1,1,NA,NA,NA,91,214
"Toquima","Meadow","MD03.2",2014,0,10,1,2495,0,1,1,NA,NA,NA,91,214
"Toquima","Meadow","MD04.1",2014,0,10,1,2577,0,1,1,NA,NA,NA,86,202
"Toquima","Meadow","MD04.2",2014,0,10,1,2619,0,1,1,NA,NA,NA,91,214
"Toquima","Meadow","MD05.1",2014,0,10,1,2660,0,1,1,NA,NA,NA,91,214
"Toquima","Meadow","MD05.2",2014,0,10,1,2674,0,1,1,NA,NA,NA,91,206
"Toiyabe","Ophir","OP01.1",2014,5,10,1,1969,0,0,0,NA,NA,NA,51,125
"Toiyabe","Ophir","OP01.2",2014,2,10,1,2033,0,0,0,NA,NA,NA,51,125
"Toiyabe","Ophir","OP02.1",2014,1,10,1,2093,0,0,0,NA,NA,NA,51,125
"Toiyabe","Ophir","OP02.2",2014,1,10,1,2167,0,0,0,NA,NA,NA,51,125
"Toiyabe","Ophir","OP03.1",2014,1,10,1,2248,0,0,0,NA,NA,NA,51,125
"Toiyabe","Ophir","OP03.2",2014,1,10,1,2278,0,0,0,NA,NA,NA,51,125
"Toiyabe","Ophir","OP04.1",2014,3,10,1,2368,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP05.1",2014,5,10,1,2415,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP05.2",2014,0,10,1,2477,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP06.1",2014,0,10,1,2558,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP06.2",2014,0,10,1,2626,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP07.1",2014,0,10,1,2688,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP08.1",2014,0,10,1,2822,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP09.1",2014,0,10,1,2888,0,0,0,NA,NA,NA,99,252
"Toiyabe","Ophir","OP09.2",2014,0,10,1,2981,0,0,0,NA,NA,NA,102,254
"Shoshone","Riley","RI01.1",2014,7,10,1,2065,0,1,1,NA,NA,NA,53,140
"Shoshone","Riley","RI01.2",2014,3,10,1,2115,0,1,1,NA,NA,NA,53,140
"Shoshone","Riley","RI02.1",2014,0,10,1,2147,0,1,1,NA,NA,NA,53,140
"Shoshone","Riley","RI02.2",2014,0,10,1,2182,0,1,1,NA,NA,NA,53,140
"Shoshone","Riley","RI03.1",2014,0,10,1,2259,0,1,1,NA,NA,NA,53,140
"Shoshone","Riley","RI03.2",2014,0,10,1,2305,0,1,1,NA,NA,NA,53,140
"Shoshone","Riley","RI04.1",2014,0,10,1,2368,0,1,1,NA,NA,NA,68,182
"Shoshone","Riley","RI04.2",2014,0,10,1,2412,0,1,1,NA,NA,NA,68,182
"Shoshone","Riley","RI05.1",2014,0,10,1,2483,0,1,1,NA,NA,NA,92,249
"Shoshone","Riley","RI05.2",2014,1,10,1,2545,0,1,1,NA,NA,NA,68,182
"Monitor","Ryegrass","RY01",2014,0,10,1,2144,0,1,1,NA,NA,NA,47,127
"Monitor","Ryegrass","RY02",2014,0,10,1,2186,0,1,1,NA,NA,NA,47,127
"Monitor","Ryegrass","RY03",2014,0,10,1,2235,0,1,1,NA,NA,NA,61,165
"Monitor","Ryegrass","RY04",2014,0,10,1,2283,0,1,1,NA,NA,NA,54,148
"Monitor","Ryegrass","RY05",2014,0,10,1,2337,0,1,1,NA,NA,NA,61,165
"Monitor","Ryegrass","RY06",2014,0,10,1,2399,0,1,1,NA,NA,NA,54,148
"Monitor","Ryegrass","RY07",2014,0,10,1,2412,0,1,1,NA,NA,NA,55,149
"Toiyabe","Summit","SU01.1",2014,2,10,1,1989,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU01.2",2014,0,8,1,2072,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU02.1",2014,4,10,1,2125,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU02.2",2014,0,10,1,2146,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU03.1",2014,3,10,1,2280,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU03.2",2014,0,10,1,2311,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU04.1",2014,0,10,1,2350,0,0,0,NA,NA,NA,51,125
"Toiyabe","Summit","SU04.2",2014,0,10,1,2409,0,0,0,NA,NA,NA,99,252
"Toiyabe","Summit","SU05.1",2014,6,10,1,2468,0,0,0,NA,NA,NA,95,250
"Toiyabe","Summit","SU05.2",2014,0,10,1,2523,0,0,0,NA,NA,NA,95,250
"Toiyabe","Summit","SU06.1",2014,0,10,1,2575,0,0,0,NA,NA,NA,95,250
"Toiyabe","Summit","SU06.2",2014,2,6,1,2587,0,0,0,NA,NA,NA,95,250
"Toiyabe","Stewart","SW00.1",2014,2,10,1,2605,0,0,0,NA,NA,NA,86,203
"Toiyabe","Stewart","SW01.1",2014,0,10,1,2635,0,0,0,NA,NA,NA,86,203
"Toiyabe","Stewart","SW01.2",2014,0,10,1,2667,0,0,0,NA,NA,NA,86,203
"Toiyabe","Stewart","SW02.1",2014,0,10,1,2731,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW02.2",2014,0,10,1,2795,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW03.1",2014,0,10,1,2854,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW03.2",2014,0,10,1,2897,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW04.1",2014,0,10,1,2950,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW05.1",2014,0,10,1,3017,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW05.2",2014,0,10,1,3067,0,0,0,NA,NA,NA,130,285
"Toiyabe","Stewart","SW06.1",2014,0,10,1,3162,0,0,0,NA,NA,NA,132,280
"Toiyabe","Stewart","SW06.2",2014,0,10,1,3219,0,0,0,NA,NA,NA,132,280
"Shoshone","Underdown","UN01.1",2014,0,10,1,2027,0,1,1,NA,NA,NA,46,111
"Shoshone","Underdown","UN01.2",2014,0,10,1,2062,0,1,1,NA,NA,NA,46,111
"Shoshone","Underdown","UN02.1",2014,1,10,1,2114,0,1,1,NA,NA,NA,46,111
"Shoshone","Underdown","UN02.2",2014,4,10,1,2147,1,1,1,NA,12,NA,68,182
"Shoshone","Underdown","UN03.1",2014,9,10,1,2207,1,1,1,NA,12,NA,68,182
"Shoshone","Underdown","UN03.2",2014,4,10,1,2246,1,1,1,NA,9,NA,68,182
"Shoshone","Underdown","UN04.1",2014,2,10,1,2296,0,1,1,NA,NA,NA,68,182
"Shoshone","Underdown","UN04.2",2014,2,10,1,2365,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN05.1",2014,0,10,1,2424,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN05.2",2014,0,10,1,2506,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN06.1",2014,0,10,1,2569,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN06.2",2014,0,10,1,2591,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN07.1",2014,0,10,1,2634,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN07.2",2014,0,10,1,2657,0,1,1,NA,NA,NA,92,249
"Shoshone","Underdown","UN0B1",2014,5,10,1,2083,1,1,1,NA,9,NA,46,111
"Shoshone","Underdown","UN0B2",2014,4,10,1,2129,1,1,1,NA,9,NA,68,182
"Shoshone","Underdown","UN0B3",2014,7,10,1,2135,1,1,1,NA,9,NA,68,182
"Shoshone","Underdown","UN0B4",2014,9,10,1,2137,1,1,1,NA,9,NA,68,182
"Shoshone","Underdown","UN0B5",2014,8,10,1,2231,1,1,1,NA,9,NA,68,182
"Shoshone","Underdown","UN0B6",2014,1,10,1,2245,1,1,1,NA,9,NA,68,182
"Shoshone","Underdown","UN0B7",2014,8,10,1,2259,1,1,1,NA,9,NA,68,182
"Toiyabe","Wall","WA01.1",2014,1,10,1,1938,0,1,1,NA,NA,NA,26,79
"Toiyabe","Wall","WA01.2",2014,0,10,1,1984,0,1,1,NA,NA,NA,56,124
"Toiyabe","Wall","WA02.1",2014,1,10,1,2037,0,1,1,NA,NA,NA,56,124
"Toiyabe","Wall","WA02.2",2014,0,10,1,2087,0,1,1,NA,NA,NA,60,130
"Toiyabe","Wall","WA03.1",2014,4,10,1,2151,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WA03.2",2014,8,10,1,2201,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WA04.1",2014,8,10,1,2260,0,1,1,NA,NA,NA,85,172
"Toiyabe","Wall","WA05.1",2014,8,10,1,2356,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA06.1",2014,2,10,1,2405,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA0B1",2014,10,10,1,2174,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WA0B2",2014,8,10,1,2212,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA0B3",2014,4,10,1,2227,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA0B4",2014,2,10,1,2263,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA0B5",2014,8,10,1,2267,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA0B6",2014,9,10,1,2321,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WA0B7",2014,8,10,1,2372,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WASG01",2014,10,10,1,2191,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG02",2014,9,10,1,2203,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG03",2014,9,10,1,2192,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG04",2014,10,10,1,2198,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG05",2014,8,10,1,2207,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG06",2014,8,10,1,2206,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG07",2014,10,10,1,2208,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG08",2014,8,10,1,2214,1,1,1,NA,13,NA,60,130
"Toiyabe","Wall","WASG09",2014,10,10,1,2243,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WASG10",2014,9,10,1,2265,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WASG11",2014,8,10,1,2254,1,1,1,NA,13,NA,85,172
"Toiyabe","Wall","WASG12",2014,10,10,1,2268,1,1,1,NA,13,NA,85,172
"Monitor","White Sage","WH08",2014,0,10,1,2320,0,1,1,NA,NA,NA,55,149
"Monitor","White Sage","WH09",2014,0,10,1,2253,0,1,1,NA,NA,NA,55,149
"Monitor","White Sage","WH10",2014,0,10,1,2205,0,1,1,NA,NA,NA,49,134
"Monitor","White Sage","WH11",2014,0,10,1,2177,0,1,0.888888889,NA,NA,NA,49,134
"Monitor","White Sage","WH12",2014,0,10,1,2163,0,1,0.888888889,NA,NA,NA,49,134
"Monitor","White Sage","WH13",2014,0,10,1,2117,0,1,0.888888889,NA,NA,NA,46,123
"Monitor","Wallace","WL01",2014,1,10,1,2134,0,1,0.888888889,NA,NA,NA,48,129
"Monitor","Wallace","WL02",2014,1,10,1,2155,0,1,0.888888889,NA,NA,NA,48,129
"Monitor","Wallace","WL03",2014,0,10,1,2164,0,1,0.888888889,NA,NA,NA,48,129
"Monitor","Wallace","WL04",2014,0,10,1,2204,0,1,1,NA,NA,NA,58,163
"Monitor","Wallace","WL05",2014,2,10,1,2313,0,1,1,NA,NA,NA,58,163
"Monitor","Wallace","WL06",2014,0,10,1,2327,0,1,1,NA,NA,NA,58,163
"Monitor","Wallace","WL07",2014,3,10,1,2347,0,1,1,NA,NA,NA,58,163
"Monitor","Wallace","WL08",2014,3,10,1,2364,0,1,1,NA,NA,NA,58,163
"Monitor","Wallace","WL09",2014,1,10,1,2423,0,1,1,NA,NA,NA,64,178
"Monitor","Wallace","WL10",2014,0,10,1,2367,0,1,1,NA,NA,NA,54,148
"Monitor","Wallace","WL11",2014,0,10,1,2279,0,1,1,NA,NA,NA,55,151
"Monitor","Wallace","WL12",2014,0,10,1,2284,0,1,1,NA,NA,NA,55,151
"Monitor","Wallace","WL13",2014,0,10,1,2272,0,1,1,NA,NA,NA,55,151
"Monitor","Allison","AL14",2015,0,10,1,2285,0,1,1,NA,NA,NA,102,68
"Monitor","Allison","AL15",2015,0,10,1,2325,0,1,1,NA,NA,NA,108,79
"Monitor","Allison","AL16",2015,0,10,1,2394,0,1,1,NA,NA,NA,108,79
"Monitor","Allison","AL17",2015,0,10,1,2487,0,1,1,NA,NA,NA,108,79
"Monitor","Allison","AL18",2015,0,10,1,2397,0,1,1,NA,NA,NA,108,79
"Monitor","Allison","AL19",2015,0,10,1,2280,0,1,1,NA,NA,NA,98,65
"Monitor","Allison","AL20",2015,0,10,1,2227,0,1,1,NA,NA,NA,98,65
"Monitor","Allison","AL21",2015,0,10,1,2209,0,1,1,NA,NA,NA,98,65
"Monitor","Allison","AL22",2015,0,10,1,2179,0,1,1,NA,NA,NA,98,65
"Toquima","Antone","AN01.1",2015,0,10,1,2403,0,1,1,NA,NA,NA,135,129
"Toquima","Antone","AN01.2",2015,0,10,1,2425,0,1,1,NA,NA,NA,135,129
"Toquima","Antone","AN01.3",2015,0,10,1,2450,0,1,1,NA,NA,NA,135,129
"Toquima","Antone","AN02.1",2015,0,10,1,2486,0,1,1,NA,NA,NA,135,129
"Toquima","Antone","AN02.2",2015,4,10,1,2518,0,1,1,NA,NA,NA,135,129
"Toquima","Antone","AN03.1",2015,5,10,1,2604,0,1,1,NA,NA,NA,135,129
"Toquima","Antone","AN03.2",2015,0,10,1,2658,0,1,1,NA,NA,NA,164,164
"Toquima","Antone","AN04.1",2015,0,10,1,2735,0,1,1,NA,NA,NA,164,164
"Shoshone","Barrett","BA01.1",2015,0,10,1,2156,0,1,1,NA,NA,NA,117,82
"Shoshone","Barrett","BA01.2",2015,4,10,1,2180,0,1,1,NA,NA,NA,117,82
"Shoshone","Barrett","BA02.1",2015,3,10,1,2263,0,1,1,NA,NA,NA,117,82
"Shoshone","Barrett","BA02.2",2015,2,10,1,2282,0,1,1,NA,NA,NA,117,82
"Shoshone","Barrett","BA03.1",2015,0,10,1,2364,0,1,1,NA,NA,NA,142,122
"Shoshone","Barrett","BA03.2",2015,2,10,1,2395,0,1,1,NA,NA,NA,142,122
"Shoshone","Barrett","BA04.1",2015,0,10,1,2455,0,1,1,NA,NA,NA,142,122
"Shoshone","Barrett","BA04.2",2015,0,10,1,2468,0,1,1,NA,NA,NA,142,122
"Shoshone","Barrett","BA05.1",2015,0,10,1,2518,0,1,1,NA,NA,NA,142,122
"Shoshone","Barrett","BA05.2",2015,2,10,1,2554,0,1,1,NA,NA,NA,142,122
"Shoshone","Barrett","BA06.1",2015,8,10,1,2640,0,1,1,NA,NA,NA,136,109
"Shoshone","Barrett","BA06.2",2015,5,10,1,2679,0,1,1,NA,NA,NA,136,109
"Toiyabe","Birch","BI01.1",2015,6,10,1,1966,0,0,0.8,NA,NA,NA,96,69
"Toiyabe","Birch","BI01.2",2015,5,10,1,1991,0,0,0.8,NA,NA,NA,96,69
"Toiyabe","Birch","BI02.1",2015,4,10,1,2058,0,0,0.8,NA,NA,NA,144,166
"Toiyabe","Birch","BI02.2",2015,6,10,1,2105,0,0,0.8,NA,NA,NA,144,166
"Toiyabe","Birch","BI03.1",2015,7,10,1,2122,0,0,0.8,NA,NA,NA,144,166
"Toiyabe","Birch","BI03.2",2015,10,10,1,2153,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI03.3",2015,0,10,1,2158,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI04.1",2015,0,10,1,2211,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI04.2",2015,8,10,1,2231,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI04.3",2015,5,10,1,2324,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI05.1",2015,4,10,1,2376,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI05.2",2015,6,10,1,2410,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI06.1",2015,2,10,1,2484,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI06.2",2015,8,10,1,2524,0,0,0.8,NA,NA,NA,134,149
"Toiyabe","Birch","BI07.1",2015,9,10,1,2555,0,1,0.8,NA,NA,NA,123,126
"Toiyabe","Birch","BI07.2",2015,4,10,1,2586,0,1,0.8,NA,NA,NA,123,126
"Toiyabe","Birch","BI0B1",2015,24,31,1,1900,1,0,0.8,NA,8,0.285714285714286,96,69
"Toiyabe","Birch","BI0B2",2015,19,31,1,1920,1,0,0.8,NA,8,0.428571428571429,96,69
"Toiyabe","Birch","BI0B3",2015,31,31,1,1929,1,0,0.8,NA,8,0.428571428571429,96,69
"Toiyabe","Birch","BI0B4",2015,21,31,1,1960,1,0,0.8,NA,8,0.285714285714286,96,69
"Monitor","Barley","BL01",2015,0,10,1,2249,0,1,1,NA,NA,NA,88,67
"Monitor","Barley","BL02",2015,0,10,1,2240,0,1,1,NA,NA,NA,88,67
"Monitor","Barley","BL03",2015,2,10,1,2225,0,1,1,NA,NA,NA,88,67
"Monitor","Barley","BL04",2015,0,10,1,2241,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL05",2015,0,10,1,2245,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL06",2015,0,10,1,2256,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL07",2015,0,10,1,2258,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL08",2015,1,10,1,2275,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL09",2015,2,10,1,2283,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL10",2015,0,10,1,2309,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL11",2015,0,10,1,2318,0,1,1,NA,NA,NA,109,113
"Monitor","Barley","BL12",2015,0,10,1,2345,0,1,1,NA,NA,NA,126,152
"Monitor","Barley","BL13",2015,2,10,1,2359,0,1,1,NA,NA,NA,126,152
"Monitor","Barley","BL14",2015,0,10,1,2376,0,1,1,NA,NA,NA,126,152
"Monitor","Barley","BL15",2015,0,10,1,2389,0,1,1,NA,NA,NA,126,152
"Monitor","Barley","BL16",2015,0,10,1,2398,0,1,1,NA,NA,NA,126,152
"Monitor","Charnoc North","CBN01",2015,0,10,1,2422,0,1,1,NA,NA,NA,108,79
"Monitor","Charnoc North","CBN02",2015,0,10,1,2457,0,1,1,NA,NA,NA,108,79
"Monitor","Charnoc North","CBN04",2015,0,10,1,2425,0,1,1,NA,NA,NA,108,79
"Monitor","Charnoc North","CBN05",2015,0,10,1,2413,0,1,1,NA,NA,NA,108,79
