state,range,canyon or area,point,num_samples_BRTE,BRTEcount,mtype,year,elevation,burned,firstGS,num_samples_grass&forb,igrass,grasscvr,iforb,forbcvr,grazed,wtprecip,spprecip,UTMx (NAD83 zone 11),UTMy (NAD83 zone 11),grazed,prop_grazed
Nevada,Toiyabe,Birch,BI0B1,31,22,point,2013,1900,1,2007,21,,2,,10,,98,38,499898,4358107,1,0.875
Nevada,Toiyabe,Birch,BI0B2,52,45,point,2013,1920,1,2007,21,,4,,8,,98,38,499642,4358265,1,0.875
Nevada,Toiyabe,Birch,BI0B3,31,26,point,2013,1929,1,2007,21,,0,,10,,98,38,499332,4358458,1,0.875
Nevada,Toiyabe,Birch,BI0B4,31,17,point,2013,1960,1,2007,21,,8,,9,,98,38,499077,4358851,1,0.875
Nevada,Toiyabe,Birch,BISG01,31,31,point,2013,1923,1,2007,21,,4,,21,,98,38,499415,4358456,1,0.875
Nevada,Toiyabe,Birch,BISG02,31,31,point,2013,1919,1,2007,21,,2,,16,,98,38,499499,4358407,1,0.875
Nevada,Toiyabe,Birch,BISG03,31,28,point,2013,1905,1,2007,21,,1,,10,,98,38,499618,4358276,1,0.875
Nevada,Toiyabe,Birch,BISG04,31,14,point,2013,1904,1,2007,21,,3,,7,,98,38,499704,4358234,1,0.875
Nevada,Toiyabe,Birch,BISG05,31,30,point,2013,1898,1,2007,21,,1,,17,,98,38,499786,4358187,1,0.875
Nevada,Toiyabe,Birch,BISG06,31,27,point,2013,1894,1,2007,21,,1,,16,,98,38,499869,4358135,1,0.875
Nevada,Toiyabe,Birch,BISG07,31,21,point,2013,1894,1,2007,21,,3,,14,,98,38,499925,4358107,1,0.875
Nevada,Toiyabe,Birch,BISG08,31,24,point,2013,1886,1,2007,21,,1,,18,,98,38,500026,4358096,1,0.875
Nevada,Monitor,Barley,BL01,31,2,point,2013,2249,0,NA,21,,5,,4,,100,36,526371,4274731,1,1
Nevada,Monitor,Barley,BL02,31,0,point,2013,2240,0,NA,21,,7,,2,,100,36,526460,4275079,1,1
Nevada,Monitor,Barley,BL03,31,5,point,2013,2225,0,NA,21,,5,,2,,100,36,526524,4275434,1,1
Nevada,Monitor,Barley,BL04,28,5,point,2013,2241,0,NA,21,,14,,3,,160,55,527520,4275949,1,1
Nevada,Monitor,Barley,BL05,26,2,point,2013,2245,0,NA,16,,9,,1,,160,55,527839,4276098,1,1
Nevada,Monitor,Barley,BL06,31,0,point,2013,2256,0,NA,21,,8,,6,,160,55,528178,4276244,1,1
Nevada,Monitor,Barley,BL07,31,0,point,2013,2258,0,NA,21,,11,,4,,160,55,528540,4276183,1,1
Nevada,Monitor,Barley,BL08,31,1,point,2013,2275,0,NA,21,,14,,8,,160,55,529291,4276396,1,1
Nevada,Monitor,Barley,BL09,31,3,point,2013,2283,0,NA,21,,9,,8,,160,55,529636,4276547,1,1
Nevada,Monitor,Barley,BL10,31,0,point,2013,2309,0,NA,21,,3,,0,,160,55,530218,4277084,1,1
Nevada,Monitor,Barley,BL11,30,6,point,2013,2318,0,NA,20,,12,,7,,160,55,530677,4277376,1,1
Nevada,Monitor,Barley,BL12,31,10,point,2013,2345,0,NA,21,,8,,6,,214,69,531363,4278415,1,1
Nevada,Monitor,Barley,BL13,31,1,point,2013,2359,0,NA,21,,15,,11,,214,69,531457,4278622,1,1
Nevada,Monitor,Barley,BL14,31,1,point,2013,2376,0,NA,21,,11,,6,,214,69,531603,4278935,1,1
Nevada,Monitor,Barley,BL15,31,1,point,2013,2389,0,NA,21,,9,,6,,214,69,531506,4279427,1,1
Nevada,Monitor,Barley,BL16,31,0,point,2013,2398,0,NA,21,,15,,7,,214,69,531518,4279788,1,1
Nevada,Monitor,Charnoc North,CBN01,31,0,point,2013,2422,0,NA,21,,19,,17,,122,40,546194,4349269,1,1
Nevada,Monitor,Charnoc North,CBN02,31,2,point,2013,2457,0,NA,21,,8,,6,,122,40,546476,4349215,1,1
Nevada,Monitor,Charnoc North,CBN04,31,0,point,2013,2425,0,NA,21,,15,,13,,122,40,546131,4350086,1,1
Nevada,Monitor,Charnoc North,CBN05,31,0,point,2013,2413,0,NA,21,,11,,10,,122,40,546053,4349771,1,1
Nevada,Monitor,Charnoc North,CBNSG01,31,0,point,2013,2446,0,NA,21,,17,,14,,122,40,546077,4349281,1,1
Nevada,Monitor,Charnoc North,CBNSG02,31,0,point,2013,2446,0,NA,21,,16,,15,,122,40,546176,4349266,1,1
Nevada,Monitor,Charnoc North,CBNSG03,31,0,point,2013,2446,0,NA,21,,17,,17,,122,40,546070,4349248,1,1
Nevada,Monitor,Charnoc North,CBNSG04,31,0,point,2013,2446,0,NA,21,,20,,19,,122,40,546169,4349237,1,1
Nevada,Monitor,Charnoc North,CBNSG05,31,0,point,2013,2446,0,NA,21,,19,,15,,122,40,546221,4349275,1,1
Nevada,Monitor,Charnoc North,CBNSG06,31,0,point,2013,2446,0,NA,21,,20,,19,,122,40,546311,4349239,1,1
Nevada,Monitor,Charnoc North,CBNSG07,31,0,point,2013,2445,0,NA,21,,20,,20,,122,40,546221,4349242,1,1
Nevada,Monitor,Charnoc North,CBNSG08,31,0,point,2013,2446,0,NA,21,,17,,18,,122,40,546312,4349205,1,1
Nevada,Monitor,Charnoc North,CBNSG09,31,0,point,2013,2446,0,NA,21,,20,,16,,122,40,546120,4350090,1,1
Nevada,Monitor,Charnoc North,CBNSG10,31,0,point,2013,2446,0,NA,21,,18,,19,,122,40,546108,4349991,1,1
Nevada,Monitor,Charnoc North,CBNSG11,31,0,point,2013,2445,0,NA,21,,17,,10,,122,40,546083,4350089,1,1
Nevada,Monitor,Charnoc North,CBNSG12,31,0,point,2013,2445,0,NA,21,,19,,12,,122,40,546079,4349994,1,1
Nevada,Monitor,Charnoc North,CBNSG13,31,0,point,2013,2446,0,NA,21,,12,,11,,122,40,546054,4349785,1,1
Nevada,Monitor,Charnoc North,CBNSG14,31,0,point,2013,2446,0,NA,21,,16,,17,,122,40,546035,4349684,1,1
Nevada,Monitor,Charnoc North,CBNSG15,31,0,point,2013,2446,0,NA,21,,15,,13,,122,40,546048,4349787,1,1
Nevada,Monitor,Charnoc North,CBNSG16,31,0,point,2013,2447,0,NA,21,,16,,13,,122,40,546022,4349688,1,1
Nevada,Monitor,Charnoc South,CBS01,31,0,point,2013,2341,0,NA,21,,18,,5,,119,39,545790,4345796,1,1
Nevada,Monitor,Charnoc South,CBS02,31,0,point,2013,2339,0,NA,21,,16,,5,,119,39,545551,4345989,1,1
Nevada,Monitor,Charnoc South,CBS03,31,0,point,2013,2328,0,NA,21,,16,,11,,119,39,545275,4346025,1,1
Nevada,Monitor,Charnoc South,CBS04,31,0,point,2013,2330,0,NA,21,,13,,10,,119,39,545075,4346243,1,1
Nevada,Monitor,Charnoc South,CBS05,31,0,point,2013,2336,0,NA,21,,14,,9,,119,39,544990,4346534,1,1
Nevada,Monitor,Charnoc South,CBSSG01,31,0,point,2013,2414,0,NA,21,,21,,13,,119,39,545790,4345796,1,1
Nevada,Monitor,Charnoc South,CBSSG02,31,0,point,2013,2414,0,NA,21,,21,,8,,119,39,545720,4345865,1,1
Nevada,Monitor,Charnoc South,CBSSG03,31,0,point,2013,2414,0,NA,21,,19,,13,,119,39,545769,4345787,1,1
Nevada,Monitor,Charnoc South,CBSSG04,31,0,point,2013,2414,0,NA,21,,21,,11,,119,39,545692,4345851,1,1
Nevada,Monitor,Charnoc South,CBSSG05,31,0,point,2013,2386,0,NA,21,,20,,12,,119,39,545686,4345898,1,1
Nevada,Monitor,Charnoc South,CBSSG06,31,0,point,2013,2388,0,NA,21,,19,,8,,119,39,545606,4345967,1,1
Nevada,Monitor,Charnoc South,CBSSG07,31,0,point,2013,2391,0,NA,21,,20,,14,,119,39,545681,4345895,1,1
Nevada,Monitor,Charnoc South,CBSSG08,31,0,point,2013,2392,0,NA,21,,18,,7,,119,39,545608,4345956,1,1
Nevada,Monitor,Charnoc South,CBSSG09,31,0,point,2013,2393,0,NA,21,,20,,12,,119,39,545553,4345981,1,1
Nevada,Monitor,Charnoc South,CBSSG10,31,0,point,2013,2393,0,NA,21,,10,,3,,119,39,545475,4346035,1,1
Nevada,Monitor,Charnoc South,CBSSG11,31,0,point,2013,2394,0,NA,21,,17,,11,,119,39,545565,4346000,1,1
Nevada,Monitor,Charnoc South,CBSSG12,31,0,point,2013,2395,0,NA,21,,14,,7,,119,39,545485,4346054,1,1
Nevada,Monitor,Charnoc South,CBSSG13,31,0,point,2013,2396,0,NA,21,,18,,12,,119,39,545077,4346261,1,1
Nevada,Monitor,Charnoc South,CBSSG14,31,0,point,2013,2396,0,NA,21,,17,,18,,119,39,545099,4346352,1,1
Nevada,Monitor,Charnoc South,CBSSG15,31,0,point,2013,2397,0,NA,21,,15,,6,,119,39,545098,4346257,1,1
Nevada,Monitor,Charnoc South,CBSSG16,31,0,point,2013,2397,0,NA,21,,17,,8,,119,39,545119,4346352,1,1
Nevada,Monitor,Dobbin East,DE05.1,31,0,point,2013,2640,0,NA,21,,4,,4,,202,62,542202,4310091,0,0.125
Nevada,Monitor,Dobbin East,DE05.2,31,0,point,2013,2614,0,NA,21,,5,,3,,168,54,542034,4309778,0,0.125
Nevada,Monitor,Dobbin East,DE05.3,31,7,point,2013,2546,0,NA,21,,5,,14,,168,54,542287,4309074,0,0.125
Nevada,Monitor,Dobbin East,DE06.1,31,6,point,2013,2486,0,NA,21,,6,,8,,168,54,542619,4308317,0,0.125
Nevada,Monitor,Dobbin East,DE06.2,31,0,point,2013,2437,0,NA,21,,10,,6,,168,54,543285,4307564,0,0.125
Nevada,Monitor,Dobbin East,DE06.3,31,0,point,2013,2375,0,NA,21,,4,,3,,168,54,544055,4306636,0,0.125
Nevada,Monitor,Dobbin East,DE07.1,31,0,point,2013,2334,0,NA,21,,0,,0,,168,54,544410,4306641,0,0.125
Nevada,Monitor,Dobbin East,DE07.2,31,0,point,2013,2279,0,NA,21,,0,,2,,168,54,544812,4306347,0,0.125
Nevada,Monitor,Dobbin East,DE07.3,31,0,point,2013,2283,0,NA,21,,0,,0,,168,54,544582,4305903,0,0.125
Nevada,Monitor,Dobbin West,DW01.1,31,0,point,2013,2258,0,NA,21,,10,,2,,90,31,537501,4315491,0,0.125
Nevada,Monitor,Dobbin West,DW01.2,31,0,point,2013,2311,0,NA,21,,10,,10,,135,44,538162,4314128,0,0.125
Nevada,Monitor,Dobbin West,DW02.1,31,0,point,2013,2356,0,NA,21,,7,,6,,135,44,538838,4313180,0,0.125
Nevada,Monitor,Dobbin West,DW02.2,31,0,point,2013,2394,0,NA,21,,3,,7,,135,44,539670,4312535,0,0.125
Nevada,Monitor,Dobbin West,DW03.1,31,0,point,2013,2416,0,NA,21,,5,,1,,135,44,539960,4312319,0,0.125
Nevada,Monitor,Dobbin West,DW03.2,31,0,point,2013,2438,0,NA,21,,10,,8,,135,44,540419,4312155,0,0.125
Nevada,Monitor,Dobbin West,DW03.3,31,0,point,2013,2480,0,NA,21,,5,,6,,202,62,541818,4311882,0,0.125
Nevada,Monitor,Dobbin West,DW04.1,31,0,point,2013,2568,0,NA,21,,11,,9,,202,62,542293,4310862,0,0.125
Nevada,Monitor,Dobbin West,DW04.2,31,0,point,2013,2611,0,NA,21,,11,,2,,202,62,542325,4310390,0,0.125
Nevada,Monitor,Elkhorn,EH01,31,18,point,2013,2275,1,2009,21,,3,,18,,144,51,530390,4271303,1,1
Nevada,Monitor,Elkhorn,EH02,31,18,point,2013,2318,1,2009,21,,3,,19,,144,51,530128,4271033,1,1
Nevada,Monitor,Elkhorn,EH03,31,19,point,2013,2334,1,2009,21,,2,,19,,144,51,530010,4271331,1,1
Nevada,Monitor,Elkhorn,EH04,31,2,point,2013,2351,1,2009,21,,0,,20,,144,51,530210,4271544,1,1
Nevada,Monitor,Elkhorn,EHSG01,31,20,point,2013,2307,1,2009,21,,7,,19,,144,51,530111,4271108,1,1
Nevada,Monitor,Elkhorn,EHSG02,31,17,point,2013,2302,1,2009,21,,7,,20,,144,51,530200,4271151,1,1
Nevada,Monitor,Elkhorn,EHSG03,31,24,point,2013,2307,1,2009,21,,1,,21,,144,51,530086,4271145,1,1
Nevada,Monitor,Elkhorn,EHSG04,31,14,point,2013,2297,1,2009,21,,3,,20,,144,51,530178,4271179,1,1
Nevada,Monitor,Elkhorn,EHSG05,31,21,point,2013,2319,1,2009,21,,1,,19,,144,51,530018,4271269,1,1
Nevada,Monitor,Elkhorn,EHSG06,31,22,point,2013,2304,1,2009,21,,0,,20,,144,51,530114,4271251,1,1
Nevada,Monitor,Elkhorn,EHSG07,31,16,point,2013,2320,1,2009,21,,3,,19,,144,51,530069,4271532,1,1
Nevada,Monitor,Elkhorn,EHSG08,31,17,point,2013,2305,1,2009,21,,2,,19,,144,51,530110,4271438,1,1
Nevada,Monitor,Elkhorn,EHSG09,31,3,point,2013,2325,1,2009,21,,1,,21,,144,51,530100,4271548,1,1
Nevada,Monitor,Elkhorn,EHSG10,31,14,point,2013,2314,1,2009,21,,1,,19,,144,51,530130,4271450,1,1
Nevada,Toiyabe,Grass Springs,GS01,21,13,point,2013,2179,1,2006,21,12,16,9,8,,122,47,498568,4370386,1,0.875
Nevada,Toiyabe,Grass Springs,GS02,21,13,point,2013,2134,1,2006,21,12,14,6,13,,122,47,498766,4370378,1,0.875
Nevada,Toiyabe,Grass Springs,GS03,31,26,point,2013,2085,1,2006,21,2,13,6,5,,122,47,499376,4370360,1,0.875
Nevada,Toiyabe,Grass Springs,GS04,31,31,point,2013,2079,1,2006,21,0,5,0,9,,122,47,499391,4370537,1,0.875
Nevada,Toiyabe,Grass Springs,GS05,31,30,point,2013,2087,1,2006,21,16,7,19,8,,122,47,499165,4370619,1,0.875
Nevada,Toiyabe,Grass Springs,GS06,21,21,point,2013,2108,1,2006,21,12,8,19,7,,122,47,498953,4370678,1,0.875
Nevada,Toiyabe,Grass Springs,GS07,21,18,point,2013,2145,1,2006,21,11,10,0,15,,122,47,498729,4370665,1,0.875
Nevada,Toiyabe,Grass Springs,GS08,21,17,point,2013,2129,1,2006,21,16,9,13,11,,122,47,498840,4370884,1,0.875
Nevada,Toiyabe,Grass Springs,GS09,21,18,point,2013,2078,1,2006,21,6,2,6,2,,122,47,499234,4371042,1,0.875
Nevada,Toiyabe,Grass Springs,GS10,30,29,point,2013,2062,1,2006,20,6,3,19,6,,122,47,499449,4370812,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG01,31,15,point,2013,2089,1,2006,21,,14,,15,,122,47,499141,4370513,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG02,31,27,point,2013,2091,1,2006,21,,6,,4,,122,47,499116,4370414,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG03,31,11,point,2013,2090,1,2006,21,,20,,13,,122,47,499107,4370515,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG04,31,27,point,2013,2095,1,2006,21,,5,,9,,122,47,499080,4370419,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG05,31,23,point,2013,2097,1,2006,21,,11,,15,,122,47,499043,4370518,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG06,31,31,point,2013,2099,1,2006,21,,4,,10,,122,47,499014,4370426,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG07,31,26,point,2013,2099,1,2006,21,,13,,8,,122,47,499008,4370531,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG08,31,31,point,2013,2104,1,2006,21,,5,,7,,122,47,498976,4370428,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG09,31,31,point,2013,2112,1,2006,21,,6,,8,,122,47,498935,4370523,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG10,31,30,point,2013,2109,1,2006,21,,10,,4,,122,47,498927,4370418,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG11,31,31,point,2013,2117,1,2006,21,,9,,0,,122,47,498902,4370511,1,0.875
Nevada,Toiyabe,Grass Springs,GSSG12,31,30,point,2013,2110,1,2006,21,,12,,7,,122,47,498892,4370412,1,0.875
Nevada,Toiyabe,Jett,JE01.1,31,3,point,2013,1972,0,NA,21,,2,,2,,63,18,481292,4286426,0,0
Nevada,Toiyabe,Jett,JE01.2,31,9,point,2013,1978,0,NA,21,,3,,10,,63,18,480943,4286510,0,0
Nevada,Toiyabe,Jett,JE01.3,30,1,point,2013,2016,0,NA,20,,1,,3,,63,18,480602,4286575,0,0
Nevada,Toiyabe,Jett,JE02.1,31,0,point,2013,2051,0,NA,21,,1,,4,,155,58,480042,4286915,0,0
Nevada,Toiyabe,Jett,JE02.2,31,1,point,2013,2085,0,NA,21,,4,,4,,155,58,479554,4287084,0,0
Nevada,Toiyabe,Jett,JE02.3,31,0,point,2013,2115,0,NA,21,,5,,8,,155,58,479032,4287356,0,0
Nevada,Toiyabe,Jett,JE03.1,31,2,point,2013,2143,0,NA,21,,3,,3,,155,58,478738,4287599,0,0
Nevada,Toiyabe,Jett,JE03.2,30,3,point,2013,2156,0,NA,20,,6,,4,,155,58,478552,4287654,0,0
Nevada,Toiyabe,Jett,JE03.3,31,2,point,2013,2190,0,NA,21,,5,,1,,155,58,478243,4287949,0,0
Nevada,Toquima,Meadow,MD01.1,19,0,point,2013,2259,0,NA,9,,6,,3,,144,52,512295,4277782,1,1
Nevada,Toquima,Meadow,MD01.2,31,2,point,2013,2273,0,NA,21,,16,,4,,144,52,511844,4278222,1,1
Nevada,Toquima,Meadow,MD01.3,31,0,point,2013,2302,0,NA,21,,3,,5,,144,52,511062,4279066,1,1
Nevada,Toquima,Meadow,MD02.1,31,0,point,2013,2342,0,NA,21,,11,,5,,144,52,510018,4280073,1,1
Nevada,Toquima,Meadow,MD02.2,31,0,point,2013,2368,0,NA,21,,17,,10,,144,52,509176,4280604,1,1
Nevada,Toquima,Meadow,MD02.3,31,0,point,2013,2384,0,NA,21,,9,,7,,174,63,508562,4281002,1,1
Nevada,Toquima,Meadow,MD03.1,31,0,point,2013,2447,0,NA,21,,15,,18,,190,67,507148,4282357,1,1
Nevada,Toquima,Meadow,MD03.2,31,0,point,2013,2495,0,NA,21,,16,,14,,190,67,506561,4282170,1,1
Nevada,Toquima,Meadow,MD04.1,31,0,point,2013,2577,0,NA,21,,12,,15,,174,63,505955,4281915,1,1
Nevada,Toquima,Meadow,MD04.2,31,0,point,2013,2619,0,NA,21,,14,,10,,190,67,505683,4282116,1,1
Nevada,Toquima,Meadow,MD05.1,31,0,point,2013,2660,0,NA,21,,20,,13,,190,67,505506,4282528,1,1
Nevada,Toquima,Meadow,MD05.2,31,0,point,2013,2674,0,NA,21,,19,,17,,177,64,505212,4282660,1,1
Nevada,Toquima,Moores East,ME01.1,31,1,point,2013,2543,0,NA,21,,10,,13,,133,49,508352,4301628,1,1
Nevada,Toquima,Moores East,ME01.2,31,1,point,2013,2509,0,NA,21,,1,,1,,133,49,508762,4301637,1,1
Nevada,Toquima,Moores East,ME02.1,31,0,point,2013,2452,0,NA,21,,3,,4,,133,49,509541,4301985,1,1
Nevada,Toquima,Moores East,ME02.2,31,0,point,2013,2432,0,NA,21,,2,,1,,133,49,509955,4302205,1,1
Nevada,Toquima,Moores East,ME03.1,31,0,point,2013,2327,0,NA,21,,6,,5,,133,49,511611,4301799,1,1
Nevada,Toquima,Moores East,ME03.2,31,0,point,2013,2303,0,NA,21,,0,,3,,133,49,511995,4301668,1,1
Nevada,Toquima,Moores East,ME04.1,31,1,point,2013,2228,0,NA,21,,7,,3,,110,41,513245,4300632,1,1
Nevada,Toquima,Moores East,ME04.2,31,1,point,2013,2196,0,NA,21,,3,,4,,110,41,514277,4300653,1,1
Nevada,Toquima,Moores West,MW01.1,31,0,point,2013,2092,0,NA,21,,1,,1,,93,34,502376,4304048,0,0.625
Nevada,Toquima,Moores West,MW01.2,31,0,point,2013,2186,0,NA,21,,6,,0,,93,34,503722,4303756,0,0.625
Nevada,Toquima,Moores West,MW02.1,31,0,point,2013,2222,0,NA,21,,5,,2,,93,34,504135,4303463,0,0.625
Nevada,Toquima,Moores West,MW02.2,31,0,point,2013,2250,0,NA,21,,5,,2,,93,34,504416,4303175,0,0.625
Nevada,Toquima,Moores West,MW03.1,31,0,point,2013,2348,0,NA,21,,5,,2,,93,34,505236,4302426,0,0.625
Nevada,Toquima,Moores West,MW03.2,31,0,point,2013,2405,0,NA,21,,7,,1,,133,49,505684,4301905,1,1
Nevada,Toquima,Moores West,MW04.1,31,0,point,2013,2384,0,NA,21,,5,,3,,133,49,506482,4300881,1,1
Nevada,Toquima,Moores West,MW04.2,31,0,point,2013,2447,0,NA,21,,9,,8,,133,49,507099,4301024,1,1
Nevada,Toquima,Moores West,MW05.1,31,0,point,2013,2473,0,NA,21,,1,,2,,133,49,507488,4301516,1,1
Nevada,Toquima,Moores West,MW05.2,31,1,point,2013,2506,0,NA,21,,6,,4,,133,49,507782,4301548,1,1
Nevada,Toquima,Northumberland East,NE01.1,31,0,point,2013,2276,0,NA,21,,0,,1,,153,56,514315,4306160,1,1
Nevada,Toquima,Northumberland East,NE01.2,31,0,point,2013,2291,0,NA,21,,0,,9,,153,56,513633,4306615,1,1
Nevada,Toquima,Northumberland East,NE02.1,31,0,point,2013,2358,0,NA,21,,0,,5,,147,54,511935,4308340,1,1
Nevada,Toquima,Northumberland East,NE02.2,31,1,point,2013,2393,0,NA,21,,5,,7,,147,54,512003,4309382,1,1
Nevada,Toquima,Northumberland East,NE03.1,31,3,point,2013,2474,0,NA,21,,10,,7,,201,70,512846,4310449,1,1
Nevada,Toquima,Northumberland East,NE03.2,31,0,point,2013,2522,0,NA,21,,7,,6,,201,70,513433,4310531,1,1
Nevada,Toquima,Northumberland East,NE04.1,31,0,point,2013,2589,0,NA,21,,1,,2,,201,70,513289,4310889,1,1
Nevada,Toquima,Northumberland East,NE04.2,31,0,point,2013,2614,0,NA,21,,5,,7,,201,70,513369,4311288,1,1
Nevada,Toquima,Northumberland East,NE05.1,31,0,point,2013,2670,0,NA,21,,11,,10,,201,70,513374,4312341,1,1
Nevada,Toquima,Northumberland East,NE05.2,31,0,point,2013,2714,0,NA,21,,10,,15,,201,70,513403,4313107,1,1
Nevada,Toquima,Northumberland West,NW01.1,31,3,point,2013,2126,0,NA,21,,5,,1,,93,35,508212,4316584,1,1
Nevada,Toquima,Northumberland West,NW01.2,31,5,point,2013,2183,0,NA,21,,5,,7,,140,51,509227,4315457,1,1
Nevada,Toquima,Northumberland West,NW02.1,31,1,point,2013,2217,0,NA,21,,5,,7,,140,51,509726,4315261,1,1
Nevada,Toquima,Northumberland West,NW02.2,31,0,point,2013,2295,0,NA,21,,6,,6,,140,51,511246,4314659,1,1
Nevada,Toquima,Northumberland West,NW03.1,31,0,point,2013,2337,0,NA,21,,5,,7,,172,61,511731,4314385,1,1
Nevada,Toquima,Northumberland West,NW03.2,31,0,point,2013,2414,0,NA,21,,2,,3,,172,61,512152,4313855,1,1
Nevada,Toquima,Northumberland West,NW04.1,31,0,point,2013,2446,0,NA,21,,7,,4,,172,61,512270,4313577,1,1
Nevada,Toquima,Northumberland West,NW04.2,24,1,point,2013,2519,0,NA,14,,0,,8,,172,61,512335,4312993,1,1
Nevada,Toquima,Northumberland West,NW05.1,31,0,point,2013,2550,0,NA,21,,1,,11,,172,61,512242,4312720,1,1
Nevada,Toquima,Northumberland West,NW06.1,31,0,point,2013,2611,0,NA,21,,9,,9,,201,70,512700,4312966,1,1
Nevada,Toquima,Northumberland West,NW06.2,31,1,point,2013,2687,0,NA,21,,11,,7,,201,70,513081,4313099,1,1
Nevada,Toiyabe,Ophir,OP01.1,31,0,point,2013,1969,0,NA,21,,6,,5,,82,31,478608,4310154,0,0
Nevada,Toiyabe,Ophir,OP01.2,31,0,point,2013,2033,0,NA,21,,3,,1,,82,31,478207,4310375,0,0
Nevada,Toiyabe,Ophir,OP02.1,31,1,point,2013,2093,0,NA,21,,2,,8,,82,31,477850,4310416,0,0
Nevada,Toiyabe,Ophir,OP02.2,31,0,point,2013,2167,0,NA,21,,2,,3,,82,31,477519,4310331,0,0
Nevada,Toiyabe,Ophir,OP03.1,31,3,point,2013,2248,0,NA,21,,1,,8,,82,31,477123,4310512,0,0
Nevada,Toiyabe,Ophir,OP03.2,31,0,point,2013,2278,0,NA,21,,8,,0,,82,31,476818,4310735,0,0
Nevada,Toiyabe,Ophir,OP04.1,31,7,point,2013,2368,0,NA,21,,3,,8,,200,71,475875,4310641,0,0
Nevada,Toiyabe,Ophir,OP05.1,31,3,point,2013,2415,0,NA,21,,7,,9,,200,71,475407,4310665,0,0
Nevada,Toiyabe,Ophir,OP05.2,31,0,point,2013,2477,0,NA,21,,3,,8,,200,71,474938,4310724,0,0
Nevada,Toiyabe,Ophir,OP06.1,31,1,point,2013,2558,0,NA,21,,10,,7,,200,71,474322,4310756,0,0
Nevada,Toiyabe,Ophir,OP06.2,31,8,point,2013,2626,0,NA,21,,9,,19,,200,71,473902,4310610,0,0
Nevada,Toiyabe,Ophir,OP07.1,31,0,point,2013,2688,0,NA,21,,1,,8,,200,71,473586,4310655,0,0
Nevada,Toiyabe,Ophir,OP08.1,31,0,point,2013,2822,0,NA,21,,12,,15,,200,71,473340,4310304,0,0
Nevada,Toiyabe,Ophir,OP09.1,31,0,point,2013,2888,0,NA,21,,13,,12,,200,71,473110,4310337,0,0
Nevada,Toiyabe,Ophir,OP09.2,31,0,point,2013,2981,0,NA,21,,19,,0,,204,73,472702,4310313,0,0
Nevada,Shoshone,Riley,RI01.1,31,24,point,2013,2065,0,NA,21,,2,,0,,83,35,463233,4329300,1,1
Nevada,Shoshone,Riley,RI01.2,31,7,point,2013,2115,0,NA,21,,8,,6,,83,35,462743,4329787,1,1
Nevada,Shoshone,Riley,RI02.1,31,1,point,2013,2147,0,NA,21,,17,,2,,83,35,462578,4330360,1,1
Nevada,Shoshone,Riley,RI02.2,31,0,point,2013,2182,0,NA,21,,11,,1,,83,35,462370,4330938,1,1
Nevada,Shoshone,Riley,RI03.1,31,1,point,2013,2259,0,NA,21,,16,,4,,83,35,462568,4332105,1,1
Nevada,Shoshone,Riley,RI03.2,31,0,point,2013,2305,0,NA,21,,7,,4,,83,35,462716,4332560,1,1
Nevada,Shoshone,Riley,RI04.1,31,1,point,2013,2368,0,NA,21,,12,,13,,121,48,462527,4333413,1,1
Nevada,Shoshone,Riley,RI04.2,31,0,point,2013,2412,0,NA,21,,18,,6,,121,48,462424,4334066,1,1
Nevada,Shoshone,Riley,RI05.1,31,0,point,2013,2483,0,NA,21,,9,,16,,198,71,462019,4334785,1,1
Nevada,Shoshone,Riley,RI05.2,31,0,point,2013,2545,0,NA,21,,8,,9,,121,48,462451,4334910,1,1
Nevada,Monitor,Ryegrass,RY01,31,0,point,2013,2144,0,NA,21,,1,,2,,89,30,550541,4337427,1,1
Nevada,Monitor,Ryegrass,RY02,31,0,point,2013,2186,0,NA,21,,1,,4,,89,30,549231,4336911,1,1
Nevada,Monitor,Ryegrass,RY03,31,0,point,2013,2235,0,NA,21,,7,,2,,126,42,547857,4337274,1,1
Nevada,Monitor,Ryegrass,RY04,31,0,point,2013,2283,0,NA,21,,4,,6,,104,35,546829,4337745,1,1
Nevada,Monitor,Ryegrass,RY05,31,0,point,2013,2337,0,NA,21,,8,,4,,126,42,545857,4337650,1,1
Nevada,Monitor,Ryegrass,RY06,31,0,point,2013,2399,0,NA,21,,11,,4,,104,35,545188,4338026,1,1
Nevada,Monitor,Ryegrass,RY07,31,0,point,2013,2412,0,NA,21,,18,,18,,106,36,544472,4338787,1,1
Nevada,Toiyabe,San Juan,SJ01.1,31,5,point,2013,2104,0,NA,21,,11,,8,,58,27,475112,4333109,1,1
Nevada,Toiyabe,San Juan,SJ01.2,31,0,point,2013,2117,0,NA,21,,10,,2,,85,37,475197,4332753,1,1
